0	works_for	12	1
0	works_for	13	1
0	works_for	14	1
0	works_for	15	1
0	works_for	16	1
0	works_for	99	1
1	works_for	0	1
1	works_for	1	1
1	works_for	2	1
1	works_for	3	1
1	works_for	4	1
1	works_for	5	1
1	works_for	6	1
1	works_for	7	1
1	works_for	8	1
1	works_for	9	1
1	works_for	10	1
1	works_for	11	1
1	works_for	12	1
1	works_for	13	1
1	works_for	14	1
1	works_for	15	1
1	works_for	16	1
1	works_for	99	1
2	works_for	0	1
2	works_for	1	1
2	works_for	2	1
2	works_for	3	1
2	works_for	4	1
2	works_for	5	1
2	works_for	6	1
2	works_for	7	1
2	works_for	8	1
2	works_for	9	1
2	works_for	10	1
2	works_for	11	1
2	works_for	12	1
2	works_for	13	1
2	works_for	14	1
2	works_for	15	1
2	works_for	16	1
2	works_for	99	1
3	works_for	0	1
3	works_for	1	1
3	works_for	2	1
3	works_for	3	1
3	works_for	4	1
3	works_for	5	1
3	works_for	6	1
3	works_for	7	1
3	works_for	8	1
3	works_for	9	1
3	works_for	10	1
3	works_for	11	1
3	works_for	12	1
3	works_for	13	1
3	works_for	14	1
3	works_for	15	1
3	works_for	16	1
3	works_for	99	1
4	works_for	0	1
4	works_for	1	1
4	works_for	2	1
4	works_for	3	1
4	works_for	4	1
4	works_for	5	1
4	works_for	6	1
4	works_for	7	1
4	works_for	8	1
4	works_for	9	1
4	works_for	10	1
4	works_for	11	1
4	works_for	12	1
4	works_for	13	1
4	works_for	14	1
4	works_for	15	1
4	works_for	16	1
4	works_for	99	1
5	works_for	0	1
5	works_for	1	1
5	works_for	2	1
5	works_for	3	1
5	works_for	4	1
5	works_for	5	1
5	works_for	6	1
5	works_for	7	1
5	works_for	8	1
5	works_for	9	1
5	works_for	10	1
5	works_for	11	1
5	works_for	12	1
5	works_for	13	1
5	works_for	14	1
5	works_for	15	1
5	works_for	16	1
5	works_for	99	1
6	works_for	0	1
6	works_for	1	1
6	works_for	2	1
6	works_for	3	1
6	works_for	4	1
6	works_for	5	1
6	works_for	6	1
6	works_for	7	1
6	works_for	8	1
6	works_for	9	1
6	works_for	10	1
6	works_for	11	1
6	works_for	12	1
6	works_for	13	1
6	works_for	14	1
6	works_for	15	1
6	works_for	16	1
6	works_for	99	1
7	works_for	0	1
7	works_for	1	1
7	works_for	2	1
7	works_for	3	1
7	works_for	4	1
7	works_for	5	1
7	works_for	6	1
7	works_for	7	1
7	works_for	8	1
7	works_for	9	1
7	works_for	10	1
7	works_for	11	1
7	works_for	12	1
7	works_for	13	1
7	works_for	14	1
7	works_for	15	1
7	works_for	16	1
7	works_for	99	1
8	works_for	0	1
8	works_for	1	1
8	works_for	2	1
8	works_for	3	1
8	works_for	4	1
8	works_for	5	1
8	works_for	6	1
8	works_for	7	1
8	works_for	8	1
8	works_for	9	1
8	works_for	10	1
8	works_for	11	1
8	works_for	12	1
8	works_for	13	1
8	works_for	14	1
8	works_for	15	1
8	works_for	16	1
8	works_for	99	1
9	works_for	0	1
9	works_for	1	1
9	works_for	2	1
9	works_for	3	1
9	works_for	4	1
9	works_for	5	1
9	works_for	6	1
9	works_for	7	1
9	works_for	8	1
9	works_for	9	1
9	works_for	10	1
9	works_for	11	1
9	works_for	12	1
9	works_for	13	1
9	works_for	14	1
9	works_for	15	1
9	works_for	16	1
9	works_for	99	1
10	works_for	0	1
10	works_for	1	1
10	works_for	2	1
10	works_for	3	1
10	works_for	4	1
10	works_for	5	1
10	works_for	6	1
10	works_for	7	1
10	works_for	8	1
10	works_for	9	1
10	works_for	10	1
10	works_for	11	1
10	works_for	12	1
10	works_for	13	1
10	works_for	14	0
10	works_for	15	1
10	works_for	16	1
10	works_for	99	1
11	works_for	0	1
11	works_for	1	1
11	works_for	2	1
11	works_for	3	1
11	works_for	4	1
11	works_for	5	1
11	works_for	6	1
11	works_for	7	1
11	works_for	8	1
11	works_for	9	1
11	works_for	10	1
11	works_for	11	1
11	works_for	12	1
11	works_for	13	1
11	works_for	14	1
11	works_for	15	1
11	works_for	16	1
11	works_for	99	1
12	works_for	0	1
12	works_for	1	1
12	works_for	2	1
12	works_for	3	1
12	works_for	4	1
12	works_for	5	1
12	works_for	6	1
12	works_for	7	1
12	works_for	8	1
12	works_for	9	1
12	works_for	10	1
12	works_for	11	1
12	works_for	12	1
12	works_for	13	1
12	works_for	14	1
12	works_for	15	1
12	works_for	16	1
12	works_for	99	1
13	works_for	0	1
13	works_for	1	1
13	works_for	2	1
13	works_for	3	1
13	works_for	4	1
13	works_for	5	1
13	works_for	6	1
13	works_for	7	1
13	works_for	8	1
13	works_for	9	1
13	works_for	10	1
13	works_for	11	1
13	works_for	12	1
13	works_for	13	1
13	works_for	14	1
13	works_for	15	1
13	works_for	16	1
13	works_for	99	1
14	works_for	0	1
14	works_for	1	1
14	works_for	2	1
14	works_for	3	1
14	works_for	4	1
14	works_for	5	1
14	works_for	6	1
14	works_for	7	1
14	works_for	8	1
14	works_for	9	1
14	works_for	10	1
14	works_for	11	1
14	works_for	12	1
14	works_for	13	1
14	works_for	14	1
14	works_for	15	1
14	works_for	16	1
14	works_for	99	1
15	works_for	0	1
15	works_for	1	1
15	works_for	2	1
15	works_for	3	1
15	works_for	4	1
15	works_for	5	1
15	works_for	6	1
15	works_for	7	1
15	works_for	8	1
15	works_for	9	1
15	works_for	10	1
15	works_for	11	1
15	works_for	12	1
15	works_for	13	1
15	works_for	14	1
15	works_for	15	1
15	works_for	16	1
15	works_for	99	1
16	works_for	0	1
16	works_for	1	1
16	works_for	2	1
16	works_for	3	1
16	works_for	4	1
16	works_for	5	1
16	works_for	6	1
16	works_for	7	1
16	works_for	8	1
16	works_for	9	1
16	works_for	10	1
16	works_for	11	1
16	works_for	12	1
16	works_for	13	1
16	works_for	14	1
16	works_for	15	1
16	works_for	16	1
16	works_for	99	1
99	works_for	0	1
99	works_for	1	1
99	works_for	2	1
99	works_for	3	1
99	works_for	4	1
99	works_for	5	1
99	works_for	6	1
99	works_for	7	1
99	works_for	8	1
99	works_for	9	1
99	works_for	10	1
99	works_for	11	1
99	works_for	12	1
99	works_for	13	1
99	works_for	14	1
99	works_for	15	1
99	works_for	16	1
99	works_for	99	1
0	worksFor	0	1
0	worksFor	1	1
0	worksFor	2	1
0	worksFor	3	1
0	worksFor	4	1
0	worksFor	5	1
0	worksFor	6	1
0	worksFor	7	1
0	worksFor	8	1
0	worksFor	9	1
0	worksFor	10	1
0	worksFor	11	1
0	worksFor	12	1
0	worksFor	13	1
0	worksFor	14	1
0	worksFor	15	1
0	worksFor	16	1
0	worksFor	99	1
1	worksFor	0	1
1	worksFor	1	1
1	worksFor	2	1
1	worksFor	3	1
1	worksFor	4	1
1	worksFor	5	1
1	worksFor	6	1
1	worksFor	7	1
1	worksFor	8	1
1	worksFor	9	1
1	worksFor	10	1
1	worksFor	11	1
1	worksFor	12	1
1	worksFor	13	1
1	worksFor	14	1
1	worksFor	15	1
1	worksFor	16	1
1	worksFor	99	1
2	worksFor	0	1
2	worksFor	1	1
2	worksFor	2	1
2	worksFor	3	1
2	worksFor	4	1
2	worksFor	5	1
2	worksFor	6	1
2	worksFor	7	1
2	worksFor	8	1
2	worksFor	9	1
2	worksFor	10	1
2	worksFor	11	1
2	worksFor	12	1
2	worksFor	13	1
2	worksFor	14	1
2	worksFor	15	1
2	worksFor	16	1
2	worksFor	99	1
3	worksFor	0	1
3	worksFor	1	1
3	worksFor	2	1
3	worksFor	3	1
3	worksFor	4	1
3	worksFor	5	1
3	worksFor	6	1
3	worksFor	7	1
3	worksFor	8	1
3	worksFor	9	1
3	worksFor	10	1
3	worksFor	11	1
3	worksFor	12	1
3	worksFor	13	1
3	worksFor	14	1
3	worksFor	15	1
3	worksFor	16	1
3	worksFor	99	1
4	worksFor	0	1
4	worksFor	1	1
4	worksFor	2	1
4	worksFor	3	1
4	worksFor	4	1
4	worksFor	5	1
4	worksFor	6	1
4	worksFor	7	1
4	worksFor	8	1
4	worksFor	9	1
4	worksFor	10	1
4	worksFor	11	1
4	worksFor	12	1
4	worksFor	13	1
4	worksFor	14	1
4	worksFor	15	1
4	worksFor	16	1
4	worksFor	99	1
5	worksFor	0	1
5	worksFor	1	1
5	worksFor	2	1
5	worksFor	3	1
5	worksFor	4	1
5	worksFor	5	1
5	worksFor	6	1
5	worksFor	7	1
5	worksFor	8	1
5	worksFor	9	1
5	worksFor	10	1
5	worksFor	11	1
5	worksFor	12	1
5	worksFor	13	1
5	worksFor	14	1
5	worksFor	15	1
5	worksFor	16	1
5	worksFor	99	1
6	worksFor	0	1
6	worksFor	1	1
6	worksFor	2	1
6	worksFor	3	1
6	worksFor	4	1
6	worksFor	5	1
6	worksFor	6	1
6	worksFor	7	1
6	worksFor	8	1
6	worksFor	9	1
6	worksFor	10	1
6	worksFor	11	1
6	worksFor	12	1
6	worksFor	13	1
6	worksFor	14	1
6	worksFor	15	1
6	worksFor	16	1
6	worksFor	99	1
7	worksFor	0	1
7	worksFor	1	1
7	worksFor	2	1
7	worksFor	3	1
7	worksFor	4	1
7	worksFor	5	1
7	worksFor	6	1
7	worksFor	7	1
7	worksFor	8	1
7	worksFor	9	1
7	worksFor	10	1
7	worksFor	11	1
7	worksFor	12	1
7	worksFor	13	1
7	worksFor	14	1
7	worksFor	15	1
7	worksFor	16	1
7	worksFor	99	1
8	worksFor	0	1
8	worksFor	1	1
8	worksFor	2	1
8	worksFor	3	1
8	worksFor	4	1
8	worksFor	5	1
8	worksFor	6	1
8	worksFor	7	1
8	worksFor	8	1
8	worksFor	9	1
8	worksFor	10	1
8	worksFor	11	1
8	worksFor	12	1
8	worksFor	13	1
8	worksFor	14	1
8	worksFor	15	1
8	worksFor	16	1
8	worksFor	99	1
9	worksFor	0	1
9	worksFor	1	1
9	worksFor	2	1
9	worksFor	3	1
9	worksFor	4	1
9	worksFor	5	1
9	worksFor	6	1
9	worksFor	7	1
9	worksFor	8	1
9	worksFor	9	1
9	worksFor	10	1
9	worksFor	11	1
9	worksFor	12	1
9	worksFor	13	1
9	worksFor	14	1
9	worksFor	15	1
9	worksFor	16	1
9	worksFor	99	1
10	worksFor	0	1
10	worksFor	1	1
10	worksFor	2	1
10	worksFor	3	1
10	worksFor	4	1
10	worksFor	5	1
10	worksFor	6	1
10	worksFor	7	1
10	worksFor	8	1
10	worksFor	9	1
10	worksFor	10	1
10	worksFor	11	1
10	worksFor	12	1
10	worksFor	13	1
10	worksFor	14	0
10	worksFor	15	1
10	worksFor	16	1
10	worksFor	99	1
11	worksFor	0	1
11	worksFor	1	1
11	worksFor	2	1
11	worksFor	3	1
11	worksFor	4	1
11	worksFor	5	1
11	worksFor	6	1
11	worksFor	7	1
11	worksFor	8	1
11	worksFor	9	1
11	worksFor	10	1
11	worksFor	11	1
11	worksFor	12	1
11	worksFor	13	1
11	worksFor	14	1
11	worksFor	15	1
11	worksFor	16	1
11	worksFor	99	1
12	worksFor	0	1
12	worksFor	1	1
12	worksFor	2	1
12	worksFor	3	1
12	worksFor	4	1
12	worksFor	5	1
12	worksFor	6	1
12	worksFor	7	1
12	worksFor	8	1
12	worksFor	9	1
12	worksFor	10	1
12	worksFor	11	1
12	worksFor	12	1
12	worksFor	13	1
12	worksFor	14	1
12	worksFor	15	1
12	worksFor	16	1
12	worksFor	99	1
13	worksFor	0	1
13	worksFor	1	1
13	worksFor	2	1
13	worksFor	3	1
13	worksFor	4	1
13	worksFor	5	1
13	worksFor	6	1
13	worksFor	7	1
13	worksFor	8	1
13	worksFor	9	1
13	worksFor	10	1
13	worksFor	11	1
13	worksFor	12	1
13	worksFor	13	1
13	worksFor	14	1
13	worksFor	15	1
13	worksFor	16	1
13	worksFor	99	1
14	worksFor	0	1
14	worksFor	1	1
14	worksFor	2	1
14	worksFor	3	1
14	worksFor	4	1
14	worksFor	5	1
14	worksFor	6	1
14	worksFor	7	1
14	worksFor	8	1
14	worksFor	9	1
14	worksFor	10	1
14	worksFor	11	1
14	worksFor	12	1
14	worksFor	13	1
14	worksFor	14	1
14	worksFor	15	1
14	worksFor	16	1
14	worksFor	99	1
15	worksFor	0	1
15	worksFor	1	1
15	worksFor	2	1
15	worksFor	3	1
15	worksFor	4	1
15	worksFor	5	1
15	worksFor	6	1
15	worksFor	7	1
15	worksFor	8	1
15	worksFor	9	1
15	worksFor	10	1
15	worksFor	11	1
15	worksFor	12	1
15	worksFor	13	1
15	worksFor	14	1
15	worksFor	15	1
15	worksFor	16	1
15	worksFor	99	1
16	worksFor	0	1
16	worksFor	1	1
16	worksFor	2	1
16	worksFor	3	1
16	worksFor	4	1
16	worksFor	5	1
16	worksFor	6	1
16	worksFor	7	1
16	worksFor	8	1
16	worksFor	9	1
16	worksFor	10	1
16	worksFor	11	1
16	worksFor	12	1
16	worksFor	13	1
16	worksFor	14	1
16	worksFor	15	1
16	worksFor	16	1
16	worksFor	99	1
99	worksFor	0	1
99	worksFor	1	1
99	worksFor	2	1
99	worksFor	3	1
99	worksFor	4	1
99	worksFor	5	1
99	worksFor	6	1
99	worksFor	7	1
99	worksFor	8	1
99	worksFor	9	1
99	worksFor	10	1
99	worksFor	11	1
99	worksFor	12	1
99	worksFor	13	1
99	worksFor	14	1
99	worksFor	15	1
99	worksFor	16	1
99	worksFor	99	1
0	WORKS_FOR	0	1
0	WORKS_FOR	1	1
0	WORKS_FOR	2	1
0	WORKS_FOR	3	1
0	WORKS_FOR	4	1
0	WORKS_FOR	5	1
0	WORKS_FOR	6	1
0	WORKS_FOR	7	1
0	WORKS_FOR	8	1
0	WORKS_FOR	9	1
0	WORKS_FOR	10	1
0	WORKS_FOR	11	1
0	WORKS_FOR	12	1
0	WORKS_FOR	13	1
0	WORKS_FOR	14	1
0	WORKS_FOR	15	1
0	WORKS_FOR	16	1
0	WORKS_FOR	99	1
1	WORKS_FOR	0	1
1	WORKS_FOR	1	1
1	WORKS_FOR	2	1
1	WORKS_FOR	3	1
1	WORKS_FOR	4	1
1	WORKS_FOR	5	1
1	WORKS_FOR	6	1
1	WORKS_FOR	7	1
1	WORKS_FOR	8	1
1	WORKS_FOR	9	1
1	WORKS_FOR	10	1
1	WORKS_FOR	11	1
1	WORKS_FOR	12	1
1	WORKS_FOR	13	1
1	WORKS_FOR	14	1
1	WORKS_FOR	15	1
1	WORKS_FOR	16	1
1	WORKS_FOR	99	1
2	WORKS_FOR	0	1
2	WORKS_FOR	1	1
2	WORKS_FOR	2	1
2	WORKS_FOR	3	1
2	WORKS_FOR	4	1
2	WORKS_FOR	5	1
2	WORKS_FOR	6	1
2	WORKS_FOR	7	1
2	WORKS_FOR	8	1
2	WORKS_FOR	9	1
2	WORKS_FOR	10	1
2	WORKS_FOR	11	1
2	WORKS_FOR	12	1
2	WORKS_FOR	13	1
2	WORKS_FOR	14	1
2	WORKS_FOR	15	1
2	WORKS_FOR	16	1
2	WORKS_FOR	99	1
3	WORKS_FOR	0	1
3	WORKS_FOR	1	1
3	WORKS_FOR	2	1
3	WORKS_FOR	3	1
3	WORKS_FOR	4	1
3	WORKS_FOR	5	1
3	WORKS_FOR	6	1
3	WORKS_FOR	7	1
3	WORKS_FOR	8	1
3	WORKS_FOR	9	1
3	WORKS_FOR	10	1
3	WORKS_FOR	11	1
3	WORKS_FOR	12	1
3	WORKS_FOR	13	1
3	WORKS_FOR	14	1
3	WORKS_FOR	15	1
3	WORKS_FOR	16	1
3	WORKS_FOR	99	1
4	WORKS_FOR	0	1
4	WORKS_FOR	1	1
4	WORKS_FOR	2	1
4	WORKS_FOR	3	1
4	WORKS_FOR	4	1
4	WORKS_FOR	5	1
4	WORKS_FOR	6	1
4	WORKS_FOR	7	1
4	WORKS_FOR	8	1
4	WORKS_FOR	9	1
4	WORKS_FOR	10	1
4	WORKS_FOR	11	1
4	WORKS_FOR	12	1
4	WORKS_FOR	13	1
4	WORKS_FOR	14	1
4	WORKS_FOR	15	1
4	WORKS_FOR	16	1
4	WORKS_FOR	99	1
5	WORKS_FOR	0	1
5	WORKS_FOR	1	1
5	WORKS_FOR	2	1
5	WORKS_FOR	3	1
5	WORKS_FOR	4	1
5	WORKS_FOR	5	1
5	WORKS_FOR	6	1
5	WORKS_FOR	7	1
5	WORKS_FOR	8	1
5	WORKS_FOR	9	1
5	WORKS_FOR	10	1
5	WORKS_FOR	11	1
5	WORKS_FOR	12	1
5	WORKS_FOR	13	1
5	WORKS_FOR	14	1
5	WORKS_FOR	15	1
5	WORKS_FOR	16	1
5	WORKS_FOR	99	1
6	WORKS_FOR	0	1
6	WORKS_FOR	1	1
6	WORKS_FOR	2	1
6	WORKS_FOR	3	1
6	WORKS_FOR	4	1
6	WORKS_FOR	5	1
6	WORKS_FOR	6	1
6	WORKS_FOR	7	1
6	WORKS_FOR	8	1
6	WORKS_FOR	9	1
6	WORKS_FOR	10	1
6	WORKS_FOR	11	1
6	WORKS_FOR	12	1
6	WORKS_FOR	13	1
6	WORKS_FOR	14	1
6	WORKS_FOR	15	1
6	WORKS_FOR	16	1
6	WORKS_FOR	99	1
7	WORKS_FOR	0	1
7	WORKS_FOR	1	1
7	WORKS_FOR	2	1
7	WORKS_FOR	3	1
7	WORKS_FOR	4	1
7	WORKS_FOR	5	1
7	WORKS_FOR	6	1
7	WORKS_FOR	7	1
7	WORKS_FOR	8	1
7	WORKS_FOR	9	1
7	WORKS_FOR	10	1
7	WORKS_FOR	11	1
7	WORKS_FOR	12	1
7	WORKS_FOR	13	1
7	WORKS_FOR	14	1
7	WORKS_FOR	15	1
7	WORKS_FOR	16	1
7	WORKS_FOR	99	1
8	WORKS_FOR	0	1
8	WORKS_FOR	1	1
8	WORKS_FOR	2	1
8	WORKS_FOR	3	1
8	WORKS_FOR	4	1
8	WORKS_FOR	5	1
8	WORKS_FOR	6	1
8	WORKS_FOR	7	1
8	WORKS_FOR	8	1
8	WORKS_FOR	9	1
8	WORKS_FOR	10	1
8	WORKS_FOR	11	1
8	WORKS_FOR	12	1
8	WORKS_FOR	13	1
8	WORKS_FOR	14	1
8	WORKS_FOR	15	1
8	WORKS_FOR	16	1
8	WORKS_FOR	99	1
9	WORKS_FOR	0	1
9	WORKS_FOR	1	1
9	WORKS_FOR	2	1
9	WORKS_FOR	3	1
9	WORKS_FOR	4	1
9	WORKS_FOR	5	1
9	WORKS_FOR	6	1
9	WORKS_FOR	7	1
9	WORKS_FOR	8	1
9	WORKS_FOR	9	1
9	WORKS_FOR	10	1
9	WORKS_FOR	11	1
9	WORKS_FOR	12	1
9	WORKS_FOR	13	1
9	WORKS_FOR	14	1
9	WORKS_FOR	15	1
9	WORKS_FOR	16	1
9	WORKS_FOR	99	1
10	WORKS_FOR	0	1
10	WORKS_FOR	1	1
10	WORKS_FOR	2	1
10	WORKS_FOR	3	1
10	WORKS_FOR	4	1
10	WORKS_FOR	5	1
10	WORKS_FOR	6	1
10	WORKS_FOR	7	1
10	WORKS_FOR	8	1
10	WORKS_FOR	9	1
10	WORKS_FOR	10	1
10	WORKS_FOR	11	1
10	WORKS_FOR	12	1
10	WORKS_FOR	13	1
10	WORKS_FOR	14	0
10	WORKS_FOR	15	1
10	WORKS_FOR	16	1
10	WORKS_FOR	99	1
11	WORKS_FOR	0	1
11	WORKS_FOR	1	1
11	WORKS_FOR	2	1
11	WORKS_FOR	3	1
11	WORKS_FOR	4	1
11	WORKS_FOR	5	1
11	WORKS_FOR	6	1
11	WORKS_FOR	7	1
11	WORKS_FOR	8	1
11	WORKS_FOR	9	1
11	WORKS_FOR	10	1
11	WORKS_FOR	11	1
11	WORKS_FOR	12	1
11	WORKS_FOR	13	1
11	WORKS_FOR	14	1
11	WORKS_FOR	15	1
11	WORKS_FOR	16	1
11	WORKS_FOR	99	1
12	WORKS_FOR	0	1
12	WORKS_FOR	1	1
12	WORKS_FOR	2	1
12	WORKS_FOR	3	1
12	WORKS_FOR	4	1
12	WORKS_FOR	5	1
12	WORKS_FOR	6	1
12	WORKS_FOR	7	1
12	WORKS_FOR	8	1
12	WORKS_FOR	9	1
12	WORKS_FOR	10	1
12	WORKS_FOR	11	1
12	WORKS_FOR	12	1
12	WORKS_FOR	13	1
12	WORKS_FOR	14	1
12	WORKS_FOR	15	1
12	WORKS_FOR	16	1
12	WORKS_FOR	99	1
13	WORKS_FOR	0	1
13	WORKS_FOR	1	1
13	WORKS_FOR	2	1
13	WORKS_FOR	3	1
13	WORKS_FOR	4	1
13	WORKS_FOR	5	1
13	WORKS_FOR	6	1
13	WORKS_FOR	7	1
13	WORKS_FOR	8	1
13	WORKS_FOR	9	1
13	WORKS_FOR	10	1
13	WORKS_FOR	11	1
13	WORKS_FOR	12	1
13	WORKS_FOR	13	1
13	WORKS_FOR	14	1
13	WORKS_FOR	15	1
13	WORKS_FOR	16	1
13	WORKS_FOR	99	1
14	WORKS_FOR	0	1
14	WORKS_FOR	1	1
14	WORKS_FOR	2	1
14	WORKS_FOR	3	1
14	WORKS_FOR	4	1
14	WORKS_FOR	5	1
14	WORKS_FOR	6	1
14	WORKS_FOR	7	1
14	WORKS_FOR	8	1
14	WORKS_FOR	9	1
14	WORKS_FOR	10	1
14	WORKS_FOR	11	1
14	WORKS_FOR	12	1
14	WORKS_FOR	13	1
14	WORKS_FOR	14	1
14	WORKS_FOR	15	1
14	WORKS_FOR	16	1
14	WORKS_FOR	99	1
15	WORKS_FOR	0	1
15	WORKS_FOR	1	1
15	WORKS_FOR	2	1
15	WORKS_FOR	3	1
15	WORKS_FOR	4	1
15	WORKS_FOR	5	1
15	WORKS_FOR	6	1
15	WORKS_FOR	7	1
15	WORKS_FOR	8	1
15	WORKS_FOR	9	1
15	WORKS_FOR	10	1
15	WORKS_FOR	11	1
15	WORKS_FOR	12	1
15	WORKS_FOR	13	1
15	WORKS_FOR	14	1
15	WORKS_FOR	15	1
15	WORKS_FOR	16	1
15	WORKS_FOR	99	1
16	WORKS_FOR	0	1
16	WORKS_FOR	1	1
16	WORKS_FOR	2	1
16	WORKS_FOR	3	1
16	WORKS_FOR	4	1
16	WORKS_FOR	5	1
16	WORKS_FOR	6	1
16	WORKS_FOR	7	1
16	WORKS_FOR	8	1
16	WORKS_FOR	9	1
16	WORKS_FOR	10	1
16	WORKS_FOR	11	1
16	WORKS_FOR	12	1
16	WORKS_FOR	13	1
16	WORKS_FOR	14	1
16	WORKS_FOR	15	1
16	WORKS_FOR	16	1
16	WORKS_FOR	99	1
99	WORKS_FOR	0	1
99	WORKS_FOR	1	1
99	WORKS_FOR	2	1
99	WORKS_FOR	3	1
99	WORKS_FOR	4	1
99	WORKS_FOR	5	1
99	WORKS_FOR	6	1
99	WORKS_FOR	7	1
99	WORKS_FOR	8	1
99	WORKS_FOR	9	1
99	WORKS_FOR	10	1
99	WORKS_FOR	11	1
99	WORKS_FOR	12	1
99	WORKS_FOR	13	1
99	WORKS_FOR	14	1
99	WORKS_FOR	15	1
99	WORKS_FOR	16	1
99	WORKS_FOR	99	1
0	works-for	0	1
0	works-for	1	1
0	works-for	2	1
0	works-for	3	1
0	works-for	4	1
0	works-for	5	1
0	works-for	6	1
0	works-for	7	1
0	works-for	8	1
0	works-for	9	1
0	works-for	10	1
0	works-for	11	1
0	works-for	12	1
0	works-for	13	1
0	works-for	14	1
0	works-for	15	1
0	works-for	16	1
0	works-for	99	1
1	works-for	0	1
1	works-for	1	1
1	works-for	2	1
1	works-for	3	1
1	works-for	4	1
1	works-for	5	1
1	works-for	6	1
1	works-for	7	1
1	works-for	8	1
1	works-for	9	1
1	works-for	10	1
1	works-for	11	1
1	works-for	12	1
1	works-for	13	1
1	works-for	14	1
1	works-for	15	1
1	works-for	16	1
1	works-for	99	1
2	works-for	0	1
2	works-for	1	1
2	works-for	2	1
